match_id,match_size,mutual_match,countyid_1,County_name_1,State_1,total_workers2022_1,countyid_2,County_name_2,State_2,total_workers2022_2,countyid_3,County_name_3,State_3,total_workers2022_3,RUCC_2013,Economic_Type_Label,Low_Education_2015_Update,max_labor_force_gap,match_tier
708,2,True,17201,Winnebago County,IL,131504.0643546863,26139,Ottawa County,MI,151635.26913323064,,,,,2,Maufacturing,0,20131.204778544343,rucc_econtype_lowed
709,3,True,45083,Spartanburg County,SC,153382.96654496534,37063,Durham County,NC,170935.9980134523,20173,Sedgwick County,KS,249039.3100699283,2,Maufacturing,0,95656.34352496295,rucc_econtype_lowed
710,2,True,46047,Fall River County,SD,2637.4775903075933,6049,Modoc County,CA,3019.3217699304223,,,,,6,Federal/State Government,0,381.84417962282896,rucc_econtype_lowed
711,2,True,30077,Powell County,MT,3133.650798909366,16035,Clearwater County,ID,3613.579216361046,,,,,6,Federal/State Government,0,479.9284174516797,rucc_econtype_lowed
712,2,True,35051,Sierra County,NM,4240.178201377392,13023,Bleckley County,GA,4847.942767381668,,,,,6,Federal/State Government,0,607.7645660042763,rucc_econtype_lowed
713,2,True,40035,Craig County,OK,5727.382710002363,5043,Drew County,AR,6029.224990040064,,,,,6,Federal/State Government,0,301.84228003770113,rucc_econtype_lowed
714,2,True,35053,Socorro County,NM,6079.944446101785,12029,Dixie County,FL,6262.035170771182,,,,,6,Federal/State Government,0,182.09072466939688,rucc_econtype_lowed
715,2,True,16043,Fremont County,ID,6510.610318124294,17181,Union County,IL,6830.905643685852,,,,,6,Federal/State Government,0,320.29532556155755,rucc_econtype_lowed
716,2,True,16049,Idaho County,ID,6843.899986684322,18121,Parke County,IN,6927.347314709157,,,,,6,Federal/State Government,0,83.44732802483486,rucc_econtype_lowed
717,2,True,48457,Tyler County,TX,7401.80846619606,45049,Hampton County,SC,7497.747008338571,,,,,6,Federal/State Government,0,95.93854214251041,rucc_econtype_lowed
718,2,True,1087,Macon County,AL,7643.5642121732235,13091,Dodge County,GA,7675.702645242214,,,,,6,Federal/State Government,0,32.13843306899071,rucc_econtype_lowed
719,2,True,46027,Clay County,SD,7755.223206311464,51147,Prince Edward County,VA,8542.130438879132,,,,,6,Federal/State Government,0,786.907232567668,rucc_econtype_lowed
720,2,True,5123,St. Francis County,AR,8659.574590008546,48293,Limestone County,TX,8777.603188380599,,,,,6,Federal/State Government,0,118.02859837205324,rucc_econtype_lowed
721,2,True,29147,Nodaway County,MO,8999.570474654436,17145,Perry County,IL,9173.699660033359,,,,,6,Federal/State Government,0,174.12918537892256,rucc_econtype_lowed
722,2,True,35006,Cibola County,NM,9308.860526798126,35047,San Miguel County,NM,10660.507086817175,,,,,6,Federal/State Government,0,1351.6465600190495,rucc_econtype_lowed
723,2,True,13305,Wayne County,GA,11105.591041639658,12133,Washington County,FL,11456.860320657492,,,,,6,Federal/State Government,0,351.26927901783347,rucc_econtype_lowed
724,2,True,13261,Sumter County,GA,11979.663626879454,41045,Malheur County,OR,12111.221398174763,,,,,6,Federal/State Government,0,131.55777129530907,rucc_econtype_lowed
725,2,True,21177,Muhlenberg County,KY,12444.396002750123,1109,Pike County,AL,12479.96001586318,,,,,6,Federal/State Government,0,35.56401311305672,rucc_econtype_lowed
726,2,True,49039,Sanpete County,UT,12659.881997770935,47143,Rhea County,TN,13217.6396883009,,,,,6,Federal/State Government,0,557.7576905299647,rucc_econtype_lowed
727,2,True,51099,King George County,VA,13693.563028866425,13187,Lumpkin County,GA,14114.621227815747,,,,,6,Federal/State Government,0,421.0581989493221,rucc_econtype_lowed
728,2,True,36099,Seneca County,NY,15711.88126796484,18103,Miami County,IN,15815.003179043531,,,,,6,Federal/State Government,0,103.12191107869148,rucc_econtype_lowed
729,2,True,6005,Amador County,CA,15819.187191218138,36031,Essex County,NY,16162.080028563738,,,,,6,Federal/State Government,0,342.8928373456001,rucc_econtype_lowed
730,2,True,42031,Clarion County,PA,16196.088980317116,48147,Fannin County,TX,16286.16822595043,,,,,6,Federal/State Government,0,90.07924563331471,rucc_econtype_lowed
731,2,True,26107,Mecosta County,MI,17314.805640245788,12063,Jackson County,FL,17407.853182859515,,,,,6,Federal/State Government,0,93.04754261372727,rucc_econtype_lowed
732,2,True,37099,Jackson County,NC,17650.680444967,36121,Wyoming County,NY,18375.557946294546,,,,,6,Federal/State Government,0,724.8775013275445,rucc_econtype_lowed
733,2,True,22117,Washington Parish,LA,19372.319933332503,42061,Huntingdon County,PA,19429.05065995129,,,,,6,Federal/State Government,0,56.73072661878541,rucc_econtype_lowed
734,2,True,4001,Apache County,AZ,20614.721324920654,36039,Greene County,NY,21103.296782642603,,,,,6,Federal/State Government,0,488.5754577219486,rucc_econtype_lowed
735,2,True,55081,Monroe County,WI,21498.169444337487,42127,Wayne County,PA,22217.97067599585,,,,,6,Federal/State Government,0,719.8012316583627,rucc_econtype_lowed
736,3,True,55033,Dunn County,WI,24336.307492767548,55043,Grant County,WI,25387.447691679,46113,Shannon County,SD,,6,Federal/State Government,0,1051.140198911453,rucc_econtype_lowed
737,2,True,32021,Mineral County,NV,1886.8674029409885,56017,Hot Springs County,WY,2127.906510800123,,,,,7,Nonspecialized,0,241.03910785913467,rucc_econtype_lowed
738,2,True,20147,Phillips County,KS,2392.4303997568786,46129,Walworth County,SD,2528.866412550211,,,,,7,Nonspecialized,0,136.43601279333234,rucc_econtype_lowed
739,2,True,5095,Monroe County,AR,2566.1524948640727,30073,Pondera County,MT,2616.6313866972923,,,,,7,Nonspecialized,0,50.47889183321968,rucc_econtype_lowed
740,2,True,20137,Norton County,KS,2619.2988050691783,20123,Mitchell County,KS,2678.405381977558,,,,,7,Nonspecialized,0,59.10657690837979,rucc_econtype_lowed
741,2,True,51640,Galax city,VA,2723.252988383174,17009,Brown County,IL,2854.935985416174,,,,,7,Nonspecialized,0,131.682997033,rucc_econtype_lowed
742,2,True,20053,Ellsworth County,KS,2944.913384243846,48307,McCulloch County,TX,3029.2121984288096,,,,,7,Nonspecialized,0,84.2988141849637,rucc_econtype_lowed
743,2,True,31127,Nemaha County,NE,3301.46280330047,31095,Jefferson County,NE,3378.6899673081934,,,,,7,Nonspecialized,0,77.22716400772333,rucc_econtype_lowed
744,2,True,56043,Washakie County,WY,3543.829805187881,46051,Grant County,SD,3594.647981107235,,,,,7,Nonspecialized,0,50.81817591935396,rucc_econtype_lowed
745,2,True,35037,Quay County,NM,3725.011217555497,20193,Thomas County,KS,3810.3578957021236,,,,,7,Nonspecialized,0,85.3466781466268,rucc_econtype_lowed
746,2,True,56031,Platte County,WY,3966.4883915632963,2220,Sitka City and Borough,AK,4019.5834035277367,,,,,7,Nonspecialized,0,53.095011964440346,rucc_econtype_lowed
747,2,True,30021,Dawson County,MT,4109.46485619992,29079,Grundy County,MO,4156.568203091621,,,,,7,Nonspecialized,0,47.10334689170122,rucc_econtype_lowed
748,2,True,20029,Cloud County,KS,4177.5128995627165,13043,Candler County,GA,4227.305476053734,,,,,7,Nonspecialized,0,49.792576491017826,rucc_econtype_lowed
749,2,True,31033,Cheyenne County,NE,4245.321610465646,20159,Rice County,KS,4345.82400726527,,,,,7,Nonspecialized,0,100.50239679962397,rucc_econtype_lowed
750,2,True,48159,Franklin County,TX,4428.335419368814,19063,Emmet County,IA,4549.12160345912,,,,,7,Nonspecialized,0,120.78618409030605,rucc_econtype_lowed
751,2,True,37187,Washington County,NC,4580.5529305413365,54023,Grant County,WV,4603.609713695943,,,,,7,Nonspecialized,0,23.05678315460682,rucc_econtype_lowed
752,2,True,2180,Nome Census Area,AK,4770.907430052757,8105,Rio Grande County,CO,4789.456016674638,,,,,7,Nonspecialized,0,18.54858662188053,rucc_econtype_lowed
753,2,True,31013,Box Butte County,NE,4864.4812969863415,31145,Red Willow County,NE,4885.970608487725,,,,,7,Nonspecialized,0,21.48931150138378,rucc_econtype_lowed
754,2,True,30085,Roosevelt County,MT,4957.912814565003,8099,Prowers County,CO,4977.655818857253,,,,,7,Nonspecialized,0,19.74300429224968,rucc_econtype_lowed
755,2,True,19189,Winnebago County,IA,5026.360468931496,29115,Linn County,MO,5032.014485910535,,,,,7,Nonspecialized,0,5.654016979038715,rucc_econtype_lowed
756,2,True,30027,Fergus County,MT,5084.208996750414,21033,Caldwell County,KY,5087.295920689125,,,,,7,Nonspecialized,0,3.0869239387102425,rucc_econtype_lowed
757,2,True,16021,Boundary County,ID,5131.806812569499,45009,Bamberg County,SC,5373.846915699542,,,,,7,Nonspecialized,0,242.04010313004255,rucc_econtype_lowed
758,2,True,30017,Custer County,MT,5451.652823910117,40023,Choctaw County,OK,5481.791614219546,,,,,7,Nonspecialized,0,30.13879030942917,rucc_econtype_lowed
759,2,True,19007,Appanoose County,IA,5508.015023522079,56015,Goshen County,WY,5763.948619097471,,,,,7,Nonspecialized,0,255.93359557539225,rucc_econtype_lowed
760,2,True,49027,Millard County,UT,5778.255923986435,40099,Murray County,OK,5808.809225052595,,,,,7,Nonspecialized,0,30.553301066160202,rucc_econtype_lowed
761,2,True,29065,Dent County,MO,5953.755584284663,8071,Las Animas County,CO,6038.065720934188,,,,,7,Nonspecialized,0,84.3101366495248,rucc_econtype_lowed
762,2,True,21203,Rockcastle County,KY,6081.06300322192,27159,Wadena County,MN,6390.407721566036,,,,,7,Nonspecialized,0,309.3447183441167,rucc_econtype_lowed
763,2,True,47005,Benton County,TN,6447.574968010187,37121,Mitchell County,NC,6576.332621715963,,,,,7,Nonspecialized,0,128.75765370577574,rucc_econtype_lowed
764,2,True,5135,Sharp County,AR,6660.965588421212,17149,Pike County,IL,6738.998901873827,,,,,7,Nonspecialized,0,78.0333134526154,rucc_econtype_lowed
765,2,True,13001,Appling County,GA,6794.338182024658,1091,Marengo County,AL,6840.66312558949,,,,,7,Nonspecialized,0,46.32494356483221,rucc_econtype_lowed
766,2,True,17015,Carroll County,IL,6972.046459343779,17159,Richland County,IL,7012.528081361408,,,,,7,Nonspecialized,0,40.48162201762898,rucc_econtype_lowed
767,2,True,20133,Neosho County,KS,7032.5229015648365,17191,Wayne County,IL,7173.528799712658,,,,,7,Nonspecialized,0,141.00589814782143,rucc_econtype_lowed
768,2,True,56007,Carbon County,WY,7192.925610333681,30041,Hill County,MT,7245.3181791603565,,,,,7,Nonspecialized,0,52.392568826675415,rucc_econtype_lowed
769,2,True,19101,Jefferson County,IA,7256.5052004903555,55023,Crawford County,WI,7488.646114602685,,,,,7,Nonspecialized,0,232.14091411232948,rucc_econtype_lowed
770,2,True,28159,Winston County,MS,7526.332785651088,5113,Polk County,AR,7875.225271538424,,,,,7,Nonspecialized,0,348.8924858873361,rucc_econtype_lowed
771,2,True,28025,Clay County,MS,7921.670430317521,19041,Clay County,IA,7940.497661828995,,,,,7,Nonspecialized,0,18.827231511473656,rucc_econtype_lowed
772,2,True,17067,Hancock County,IL,8040.296635611972,5121,Randolph County,AR,8116.5077966090175,,,,,7,Nonspecialized,0,76.21116099704523,rucc_econtype_lowed
773,2,True,29217,Vernon County,MO,8120.567678838968,20041,Dickinson County,KS,8508.267897516489,,,,,7,Nonspecialized,0,387.70021867752075,rucc_econtype_lowed
774,2,True,51167,Russell County,VA,8689.328884691,2050,Bethel Census Area,AK,8866.71615330875,,,,,7,Nonspecialized,0,177.3872686177492,rucc_econtype_lowed
775,2,True,20099,Labette County,KS,8925.774527534842,19157,Poweshiek County,IA,9007.10606636107,,,,,7,Nonspecialized,0,81.33153882622719,rucc_econtype_lowed
776,2,True,46005,Beadle County,SD,9268.650396212935,27091,Martin County,MN,9481.631634026766,,,,,7,Nonspecialized,0,212.98123781383038,rucc_econtype_lowed
777,2,True,19027,Carroll County,IA,9507.716579838598,19191,Winneshiek County,IA,9563.271131753922,,,,,7,Nonspecialized,0,55.55455191532383,rucc_econtype_lowed
778,2,True,49041,Sevier County,UT,9582.796988159418,46035,Davison County,SD,9658.362405776978,,,,,7,Nonspecialized,0,75.56541761755943,rucc_econtype_lowed
779,2,True,38093,Stutsman County,ND,9856.628887471328,13279,Toombs County,GA,9953.79189042747,,,,,7,Nonspecialized,0,97.16300295614201,rucc_econtype_lowed
780,2,True,47133,Overton County,TN,10238.568632602692,19123,Mahaska County,IA,10283.013979593263,,,,,7,Nonspecialized,0,44.445346990571124,rucc_econtype_lowed
781,2,True,21137,Lincoln County,KY,10447.581867669971,21217,Taylor County,KY,10518.318354561925,,,,,7,Nonspecialized,0,70.73648689195397,rucc_econtype_lowed
782,2,True,28099,Neshoba County,MS,11086.342109575868,26043,Dickinson County,MI,11377.453464776278,,,,,7,Nonspecialized,0,291.1113552004099,rucc_econtype_lowed
783,2,True,54083,Randolph County,WV,11389.812872260809,13257,Stephens County,GA,11495.75383426249,,,,,7,Nonspecialized,0,105.94096200168133,rucc_econtype_lowed
784,2,True,26007,Alpena County,MI,11571.611792758107,27083,Lyon County,MN,11801.37030622363,,,,,7,Nonspecialized,0,229.75851346552372,rucc_econtype_lowed
785,2,True,51035,Carroll County,VA,11806.247406899929,40089,McCurtain County,OK,11888.283842474222,,,,,7,Nonspecialized,0,82.03643557429314,rucc_econtype_lowed
786,2,True,23029,Washington County,ME,12604.01279515028,47079,Henry County,TN,13084.360439807177,,,,,7,Nonspecialized,0,480.3476446568966,rucc_econtype_lowed
787,2,True,21021,Boyle County,KY,13183.128273845628,26063,Huron County,MI,13416.128023386002,,,,,7,Nonspecialized,0,232.99974954037316,rucc_econtype_lowed
788,2,True,28003,Alcorn County,MS,14281.330234095454,5009,Boone County,AR,14487.741715461016,,,,,7,Nonspecialized,0,206.41148136556149,rucc_econtype_lowed
789,2,True,50005,Caledonia County,VT,14654.876390024438,17011,Bureau County,IL,14762.784024380177,,,,,7,Nonspecialized,0,107.90763435573899,rucc_econtype_lowed
790,2,True,27047,Freeborn County,MN,14877.830746948719,29091,Howell County,MO,15084.1439833045,,,,,7,Nonspecialized,0,206.31323635578156,rucc_econtype_lowed
791,2,True,17049,Effingham County,IL,15181.061868544377,56033,Sheridan County,WY,15182.900742650032,,,,,7,Nonspecialized,0,1.8388741056551225,rucc_econtype_lowed
792,2,True,40123,Pontotoc County,OK,15544.06845434336,21083,Graves County,KY,15620.690361976624,,,,,7,Nonspecialized,0,76.62190763326362,rucc_econtype_lowed
793,2,True,5005,Baxter County,AR,16131.67383578862,17081,Jefferson County,IL,16984.826240356866,,,,,7,Nonspecialized,0,853.1524045682454,rucc_econtype_lowed
794,2,True,42109,Snyder County,PA,17114.617621712037,56013,Fremont County,WY,18058.019561618567,,,,,7,Nonspecialized,0,943.4019399065292,rucc_econtype_lowed
795,2,True,33019,Sullivan County,NH,19818.91332047549,23003,Aroostook County,ME,27205.640354931355,,,,,7,Nonspecialized,0,7386.727034455864,rucc_econtype_lowed
796,2,True,13271,Telfair County,GA,4596.99640211463,31037,Colfax County,NE,5129.007374498702,,,,,7,Maufacturing,1,532.0109723840724,rucc_econtype_lowed
797,2,True,28017,Chickasaw County,MS,7241.430327437818,21231,Wayne County,KY,7396.021115894429,,,,,7,Maufacturing,1,154.59078845661134,rucc_econtype_lowed
798,2,True,19047,Crawford County,IA,7565.321773126721,13107,Emanuel County,GA,8767.326403856277,,,,,7,Maufacturing,1,1202.004630729556,rucc_econtype_lowed
799,2,True,48419,Shelby County,TX,8985.658433903562,48341,Moore County,TX,9179.524017080665,,,,,7,Maufacturing,1,193.86558317710296,rucc_econtype_lowed
800,2,True,40139,Texas County,OK,9265.67836394906,19021,Buena Vista County,IA,9533.12228038907,,,,,7,Maufacturing,1,267.44391644001007,rucc_econtype_lowed
801,2,True,28057,Itawamba County,MS,10102.062293723226,28117,Prentiss County,MS,10278.043834462762,,,,,7,Maufacturing,1,175.98154073953629,rucc_econtype_lowed
802,2,True,5071,Johnson County,AR,10766.075553159812,31047,Dawson County,NE,11011.839714310474,,,,,7,Maufacturing,1,245.7641611506624,rucc_econtype_lowed
803,2,True,1093,Marion County,AL,12158.861607443541,48449,Titus County,TX,13355.819124415517,,,,,7,Maufacturing,1,1196.9575169719756,rucc_econtype_lowed
804,2,True,28115,Pontotoc County,MS,14272.21022512026,39075,Holmes County,OH,19047.755164542934,,,,,7,Maufacturing,1,4775.544939422674,rucc_econtype_lowed
805,2,True,21201,Robertson County,KY,871.6523026872892,53023,Garfield County,WA,1036.807185454294,,,,,8,Federal/State Government,0,165.1548827670049,rucc_econtype_lowed
806,2,True,17151,Pope County,IL,1491.5232030898333,32017,Lincoln County,NV,1864.3152047358453,,,,,8,Federal/State Government,0,372.79200164601207,rucc_econtype_lowed
807,2,True,17153,Pulaski County,IL,2056.0233116298914,31097,Johnson County,NE,2471.2704061046243,,,,,8,Federal/State Government,0,415.2470944747329,rucc_econtype_lowed
808,2,True,54093,Tucker County,WV,2833.133999593556,1119,Sumter County,AL,4370.88288321346,,,,,8,Federal/State Government,0,1537.7488836199045,rucc_econtype_lowed
809,2,True,54063,Monroe County,WV,4502.315206728876,17087,Johnson County,IL,5267.89309361577,,,,,8,Federal/State Government,0,765.5778868868947,rucc_econtype_lowed
810,2,True,6105,Trinity County,CA,6455.670504980386,47161,Stewart County,TN,6481.049776576459,,,,,8,Federal/State Government,0,25.379271596073522,rucc_econtype_lowed
811,2,True,6003,Alpine County,CA,472.550401722081,49033,Rich County,UT,1250.9904065728188,,,,,8,Recreation,0,778.4400048507378,rucc_econtype_lowed
812,2,True,6091,Sierra County,CA,1332.5335051361471,30039,Granite County,MT,1499.0588991161203,,,,,8,Recreation,0,166.52539397997316,rucc_econtype_lowed
813,2,True,8027,Custer County,CO,1855.6251992633333,51017,Bath County,VA,1892.7197910083341,,,,,8,Recreation,0,37.0945917450008,rucc_econtype_lowed
814,2,True,36041,Hamilton County,NY,2211.2663978524506,30061,Mineral County,MT,2246.801705829799,,,,,8,Recreation,0,35.535307977348566,rucc_econtype_lowed
815,2,True,42113,Sullivan County,PA,2507.9706041536483,29085,Hickory County,MO,3310.6777106672525,,,,,8,Recreation,0,802.7071065136042,rucc_econtype_lowed
816,2,True,5097,Montgomery County,AR,3420.3306982652866,51119,Middlesex County,VA,4306.203292686492,,,,,8,Recreation,0,885.8725944212056,rucc_econtype_lowed
817,2,True,18155,Switzerland County,IN,4635.096804857254,16085,Valley County,ID,4859.16903758049,,,,,8,Recreation,0,224.07223272323608,rucc_econtype_lowed
818,2,True,48031,Blanco County,TX,4980.451901798289,26011,Arenac County,MI,5465.100402802229,,,,,8,Recreation,0,484.6485010039396,rucc_econtype_lowed
819,2,True,37173,Swain County,NC,5845.1820193603635,6043,Mariposa County,CA,6693.83638750494,,,,,8,Recreation,0,848.6543681445764,rucc_econtype_lowed
820,2,True,27001,Aitkin County,MN,6811.0651520834945,55007,Bayfield County,WI,7190.102784305811,,,,,8,Recreation,0,379.03763222231646,rucc_econtype_lowed
821,2,True,55013,Burnett County,WI,7327.287563234568,37011,Avery County,NC,7859.598104298115,,,,,8,Recreation,0,532.3105410635471,rucc_econtype_lowed
822,2,True,54065,Morgan County,WV,7949.005005598068,37199,Yancey County,NC,8157.533818955351,,,,,8,Recreation,0,208.52881335728307,rucc_econtype_lowed
823,2,True,29141,Morgan County,MO,9354.69099073112,55001,Adams County,WI,9945.30000679195,,,,,8,Recreation,0,590.6090160608292,rucc_econtype_lowed
824,2,True,13111,Fannin County,GA,11059.349261522293,50015,Lamoille County,VT,12606.777907550335,,,,,8,Recreation,0,1547.4286460280418,rucc_econtype_lowed
825,3,True,23015,Lincoln County,ME,15580.335849493742,51109,Louisa County,VA,17960.934181301505,2068,Denali Borough,AK,,8,Recreation,0,2380.5983318077633,rucc_econtype_lowed
826,2,True,31091,Hooker County,NE,326.9769992334768,8111,San Juan County,CO,345.30270251911134,,,,,9,Recreation,0,18.325703285634518,rucc_econtype_lowed
827,2,True,8079,Mineral County,CO,358.4691998362541,8053,Hinsdale County,CO,384.92760256817564,,,,,9,Recreation,0,26.458402731921524,rucc_econtype_lowed
828,2,True,2164,Lake and Peninsula Borough,AK,703.0245964340866,30075,Powder River County,MT,776.9880027947947,,,,,9,Recreation,0,73.96340636070818,rucc_econtype_lowed
829,2,True,30059,Meagher County,MT,851.2858002996072,26083,Keweenaw County,MI,893.7971035391092,,,,,9,Recreation,0,42.51130323950201,rucc_econtype_lowed
830,2,True,2100,Haines Borough,AK,1048.1437012851238,48385,Real County,TX,1100.8772064745426,,,,,9,Recreation,0,52.73350518941879,rucc_econtype_lowed
831,2,True,27077,Lake of the Woods County,MN,1709.4772001915044,8091,Ouray County,CO,2051.2287027426064,,,,,9,Recreation,0,341.751502551102,rucc_econtype_lowed
832,2,True,55037,Florence County,WI,2059.1712101362646,49017,Garfield County,UT,2260.1800905019045,,,,,9,Recreation,0,201.00888036563993,rucc_econtype_lowed
833,2,True,47137,Pickett County,TN,2274.608511969447,27031,Cook County,MN,2456.162979863584,,,,,9,Recreation,0,181.5544678941369,rucc_econtype_lowed
834,2,True,26131,Ontonagon County,MI,2552.1460171043873,16007,Bear Lake County,ID,2843.0290062464774,,,,,9,Recreation,0,290.8829891420901,rucc_econtype_lowed
835,2,True,54075,Pocahontas County,WV,2862.8280001096427,41063,Wallowa County,OR,3104.0358940139413,,,,,9,Recreation,0,241.20789390429854,rucc_econtype_lowed
836,2,True,29153,Ozark County,MO,3244.0101898163557,37075,Graham County,NC,3322.778400696814,,,,,9,Recreation,0,78.76821088045835,rucc_econtype_lowed
837,2,True,8113,San Miguel County,CO,3399.22779391706,26119,Montmorency County,MI,3662.7056200802326,,,,,9,Recreation,0,263.4778261631727,rucc_econtype_lowed
838,2,True,30057,Madison County,MT,3898.0256268239464,55041,Forest County,WI,3898.245596954832,,,,,9,Recreation,0,0.21997013088548556,rucc_econtype_lowed
839,2,True,26001,Alcona County,MI,4070.8576920706546,51103,Lancaster County,VA,4424.047304674983,,,,,9,Recreation,0,353.18961260432843,rucc_econtype_lowed
840,2,True,37043,Clay County,NC,4560.360295712948,51133,Northumberland County,VA,4798.375295460224,,,,,9,Recreation,0,238.0149997472763,rucc_econtype_lowed
841,2,True,26085,Lake County,MI,5042.272414536477,13281,Towns County,GA,5267.922506518662,,,,,9,Recreation,0,225.65009198218468,rucc_econtype_lowed
842,2,True,16081,Teton County,ID,5658.2323096990585,42105,Potter County,PA,7118.253590069711,,,,,9,Recreation,0,1460.0212803706527,rucc_econtype_lowed
843,2,True,26129,Ogemaw County,MI,7563.5094720721245,53055,San Juan County,WA,7847.6123336702585,,,,,9,Recreation,0,284.10286159813404,rucc_econtype_lowed
844,2,True,26019,Benzie County,MI,8176.257187232375,55125,Vilas County,WI,9782.06287881732,,,,,9,Recreation,0,1605.8056915849447,rucc_econtype_lowed
845,2,True,26089,Leelanau County,MI,10147.662199661136,13291,Union County,GA,10381.316227957606,,,,,9,Recreation,0,233.65402829647064,rucc_econtype_lowed
846,2,True,26009,Antrim County,MI,10429.242399215698,37039,Cherokee County,NC,11827.179513683543,,,,,9,Recreation,0,1397.9371144678444,rucc_econtype_lowed
847,2,True,27021,Cass County,MN,13052.63013438182,50017,Orange County,VT,13888.194900320843,,,,,9,Recreation,0,835.5647659390233,rucc_econtype_lowed
848,2,True,2198,Price of Wales Hyder Census Area,AK,,2230,Skagway Municipality,AK,,,,,,9,Recreation,0,,rucc_econtype_lowed
849,2,True,2261,Valdez-Cordova Census Area,AK,,2275,Wrangell City and Borough,AK,,,,,,9,Recreation,0,,rucc_econtype_lowed
850,2,True,48301,Loving County,TX,24.84090006048791,31009,Blaine County,NE,203.82489987445297,,,,,9,Federal/State Government,0,178.98399981396506,rucc_econtype_lowed
851,2,True,2282,Yakutat City and Borough,AK,316.62940167449415,49009,Daggett County,UT,404.4416015618481,,,,,9,Federal/State Government,0,87.81219988735393,rucc_econtype_lowed
852,2,True,30079,Prairie County,MT,500.75640106434,48243,Jeff Davis County,TX,833.1842975653708,,,,,9,Federal/State Government,0,332.4278965010308,rucc_econtype_lowed
853,2,True,38013,Burke County,ND,1084.6363020204008,49055,Wayne County,UT,1106.5299011953175,,,,,9,Federal/State Government,0,21.893599174916744,rucc_econtype_lowed
854,2,True,35023,Hidalgo County,NM,1531.1035052835941,35033,Mora County,NM,1641.1817841269076,,,,,9,Federal/State Government,0,110.07827884331346,rucc_econtype_lowed
855,2,True,16003,Adams County,ID,1810.1710039481404,46041,Dewey County,SD,1983.0980865210295,,,,,9,Federal/State Government,0,172.92708257288905,rucc_econtype_lowed
856,2,True,47175,Van Buren County,TN,2399.5135087892413,53019,Ferry County,WA,2664.13600654155,,,,,9,Federal/State Government,0,264.62249775230885,rucc_econtype_lowed
857,2,True,12067,Lafayette County,FL,2819.050991281867,50009,Essex County,VT,2867.2163094207644,,,,,9,Federal/State Government,0,48.16531813889742,rucc_econtype_lowed
858,2,True,42053,Forest County,PA,3031.914501659572,41023,Grant County,OR,3206.725189372897,,,,,9,Federal/State Government,0,174.81068771332502,rucc_econtype_lowed
859,2,True,26135,Oscoda County,MI,3290.046559918672,46121,Todd County,SD,3526.060497060418,,,,,9,Federal/State Government,0,236.01393714174628,rucc_econtype_lowed
860,2,True,26013,Baraga County,MI,3575.188414156437,21143,Lyon County,KY,3601.6714978523814,,,,,9,Federal/State Government,0,26.483083695944515,rucc_econtype_lowed
861,3,True,5065,Izard County,AR,5041.660405047238,38079,Rolette County,ND,5563.466818511486,2105,"Hoonah-Angoon Census Area, AK",AK,,9,Federal/State Government,0,521.8064134642482,rucc_econtype_lowed
862,2,True,17109,McDonough County,IL,12426.866551548243,2110,Juneau City and Borough,AK,16301.787938900743,,,,,5,Federal/State Government,0,3874.9213873525005,rucc_econtype_lowed
863,2,True,26061,Houghton County,MI,16379.712910413742,18083,Knox County,IN,16678.729603942687,,,,,5,Federal/State Government,0,299.0166935289453,rucc_econtype_lowed
864,2,True,40121,Pittsburg County,OK,17010.53749114275,13175,Laurens County,GA,19089.449486792088,,,,,5,Federal/State Government,0,2078.9119956493378,rucc_econtype_lowed
865,2,True,29161,Phelps County,MO,19165.61293014884,22115,Vernon Parish,LA,21010.841547920485,,,,,5,Federal/State Government,0,1845.228617771645,rucc_econtype_lowed
866,2,True,17029,Coles County,IL,22678.70011368394,37189,Watauga County,NC,23873.97733853082,,,,,5,Federal/State Government,0,1195.2772248468827,rucc_econtype_lowed
867,2,True,29169,Pulaski County,MO,24980.371262162924,54033,Harrison County,WV,27951.090965002775,,,,,5,Federal/State Government,0,2970.7197028398514,rucc_econtype_lowed
868,2,True,30049,Lewis and Clark County,MT,32611.947646654495,36019,Clinton County,NY,34528.079906731844,,,,,5,Federal/State Government,0,1916.1322600773492,rucc_econtype_lowed
869,2,True,30031,Gallatin County,MT,65430.95978685965,15001,Hawaii County,HI,85570.0,,,,,5,Federal/State Government,0,20139.040213140353,rucc_econtype_lowed
870,2,True,48267,Kimble County,TX,1703.8294123709202,35019,Guadalupe County,NM,1897.1256015058607,,,,,7,Recreation,0,193.2961891349405,rucc_econtype_lowed
871,2,True,49001,Beaver County,UT,3149.741704657674,26153,Schoolcraft County,MI,3234.9867886193097,,,,,7,Recreation,0,85.24508396163583,rucc_econtype_lowed
872,2,True,31101,Keith County,NE,3803.316410642059,56019,Johnson County,WY,3892.174816355109,,,,,7,Recreation,0,88.85840571305016,rucc_econtype_lowed
873,2,True,49019,Grand County,UT,4197.50019248575,26097,Mackinac County,MI,4356.66781103611,,,,,7,Recreation,0,159.1676185503602,rucc_econtype_lowed
874,2,True,26071,Iron County,MI,5099.901152253151,48455,Trinity County,TX,5143.871285140514,,,,,7,Recreation,0,43.970132887363434,rucc_econtype_lowed
875,2,True,6051,Mono County,CA,5153.049610808492,26141,Presque Isle County,MI,5194.875230923295,,,,,7,Recreation,0,41.825620114803314,rucc_econtype_lowed
